method,candidate_skill,candidate_params_json,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,threshold,risk_margin,decision,reject_reason,episode_id,episode_index,seed,skill_idx,attempt_type,attempt_index,parent_skill_idx,original_skill_idx,segment_idx,segment_count,original_candidate_skill,original_candidate_params_json,executed_skill,executed_params_json,fallback_policy,fallback_executed,recovery_action,recovery_reason,recovery_attempt_count,retry_decision,retry_reject_reason,retry_executed,task_progress_executed,final_segment_outcome,recovery_retry_count,result_status,result_termination_reason
casa_a_per_skill,passive,"{""duration"": 2.0, ""mode"": ""wait""}",4.576669743983075e-05,0.03999491408467293,0,0.0001055106331477873,-5.974393570795655e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0054,54,1234,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999639987945557,0.03988988697528839,0,0.013182156719267368,0.9867818420752883,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0054,54,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",0.9999148845672607,0.028121432289481163,0,0.013182156719267368,0.9867327278479934,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0055,55,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",0.7406127452850342,0.0389360636472702,0,0.0004042401851620525,0.7402085050998721,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0055,55,1234,2,recovery_only,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.10996636003255844,0.03339708596467972,0,0.0001055106331477873,0.10986084939941065,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0055,55,1234,3,recovery_only,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",0.13861264288425446,0.033129580318927765,0,0.00011794900638051331,0.13849469387787394,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0055,55,1234,4,recovery_only,0,4,4,1,1,gesture,"{""amplitude"": 0.35, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,failed,passive_stillness_threshold_not_met
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",0.9999700784683228,1.0,1,0.013182156719267368,0.9867879217490554,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0055,55,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 180.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,failed,passive_stillness_threshold_not_met
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",0.9999802112579346,1.0,1,0.0004042401851620525,0.9995759710727725,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0055,55,1234,6,recovery_only,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999780654907227,1.0,1,0.0001055106331477873,0.9998725548575749,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0055,55,1234,7,recovery_only,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.999982476234436,1.0,1,0.013182156719267368,0.9868003195151687,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0055,55,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",0.9945565462112427,0.048500195145606995,0,0.013182156719267368,0.9813743894919753,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0056,56,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",0.0004079972277395427,0.05482957884669304,0,0.0004042401851620525,3.7570425774902105e-06,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0056,56,1234,2,recovery_only,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,passive,"{""duration"": 1.5, ""mode"": ""stop""}",3.918368020094931e-05,0.0649947077035904,0,0.0001055106331477873,-6.632695294683799e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0056,56,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,gesture,"{""amplitude"": 0.25, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",3.51812232111115e-05,0.06992710381746292,0,0.00011794900638051331,-8.276778316940181e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0056,56,1234,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.25, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",gesture,"{""amplitude"": 0.25, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""left""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",0.9996607303619385,0.062185101211071014,0,0.013182156719267368,0.9864785736426711,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0056,56,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",8.243480260716751e-05,0.06321116536855698,0,0.0004042401851620525,-0.000321805382554885,allow,allow,casa_a_per_skill__seed_1234__episode_0056,56,1234,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,passive,"{""duration"": 2.0, ""mode"": ""wait""}",2.598673199827317e-05,0.03823248669505119,0,0.0001055106331477873,-7.952390114951413e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0056,56,1234,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9887918829917908,0.022516097873449326,0,0.013182156719267368,0.9756097262725234,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0056,56,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",0.9999771118164062,0.04218218848109245,0,0.013182156719267368,0.9867949550971389,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0057,57,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.01935213804244995,0.04891852289438248,0,0.0004042401851620525,0.0189478978572879,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0057,57,1234,2,recovery_only,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.004972849041223526,0.04204300791025162,0,0.0001055106331477873,0.004867338408075739,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0057,57,1234,3,recovery_only,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""right""}",0.03791271895170212,0.04290877655148506,0,0.00011794900638051331,0.037794769945321605,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0057,57,1234,4,recovery_only,0,4,4,1,1,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""right""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",0.9995318651199341,0.042459260672330856,0,0.013182156719267368,0.9863497084006667,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0057,57,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",0.02826603315770626,0.0420568510890007,0,0.0004042401851620525,0.027861792972544208,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0057,57,1234,6,recovery_only,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -60.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.0005437762010842562,0.0417722687125206,0,0.0001055106331477873,0.00043826556793646887,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0057,57,1234,7,recovery_only,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.999974250793457,0.04183075577020645,0,0.013182156719267368,0.9867920940741897,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0057,57,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.9994516968727112,0.028892407193779945,0,0.013182156719267368,0.9862695401534438,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0058,58,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",4.006980452686548e-05,0.023072637617588043,0,0.0004042401851620525,-0.00036417038063518703,allow,allow,casa_a_per_skill__seed_1234__episode_0058,58,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 30.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,passive,"{""duration"": 1.5, ""mode"": ""stop""}",2.3665283151785843e-05,0.041460517793893814,0,0.0001055106331477873,-8.184534999600146e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0058,58,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""right""}",7.941760850371793e-05,0.05659414082765579,0,0.00011794900638051331,-3.853139787679538e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0058,58,1234,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""right""}",gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 1.0, ""side"": ""right""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",0.945404589176178,0.061947744339704514,0,0.013182156719267368,0.9322224324569106,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0058,58,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",6.347362796077505e-05,0.053982414305210114,0,0.0004042401851620525,-0.00034076655720127746,allow,allow,casa_a_per_skill__seed_1234__episode_0058,58,1234,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": 90.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,passive,"{""duration"": 2.0, ""mode"": ""wait""}",2.309300543856807e-05,0.051707468926906586,0,0.0001055106331477873,-8.241762770921923e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0058,58,1234,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9862635135650635,0.06613663583993912,0,0.013182156719267368,0.9730813568457961,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0058,58,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",0.9999264478683472,0.03595665097236633,0,0.013182156719267368,0.9867442911490798,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0059,59,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": -0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",0.09699241816997528,0.043186865746974945,0,0.0004042401851620525,0.09658817798481323,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0059,59,1234,2,recovery_only,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.00313373189419508,0.043251343071460724,0,0.0001055106331477873,0.0030282212610472925,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0059,59,1234,3,recovery_only,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,gesture,"{""amplitude"": 0.25, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""right""}",0.017880940809845924,0.044116705656051636,0,0.00011794900638051331,0.01776299180346541,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0059,59,1234,4,recovery_only,0,4,4,1,1,gesture,"{""amplitude"": 0.25, ""duration"": 3.0, ""frequency"": 0.75, ""side"": ""right""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,failed,passive_stillness_threshold_not_met
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",0.9999932050704956,1.0,1,0.013182156719267368,0.9868110483512282,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0059,59,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": 0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": 60.0}",0.999987006187439,1.0,1,0.0004042401851620525,0.9995827660022769,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0059,59,1234,6,recovery_only,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": 60.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,passive,"{""duration"": 2.0, ""mode"": ""wait""}",0.9999858140945435,1.0,1,0.0001055106331477873,0.9998803034613957,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0059,59,1234,7,recovery_only,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999878406524658,1.0,1,0.013182156719267368,0.9868056839331985,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0059,59,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",0.9628788232803345,0.11587809026241302,0,0.013182156719267368,0.9496966665610671,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0060,60,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",0.00020109274191781878,0.1026168018579483,0,0.0004042401851620525,-0.00020314744324423373,allow,allow,casa_a_per_skill__seed_1234__episode_0060,60,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -30.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,passive,"{""duration"": 1.5, ""mode"": ""stop""}",1.8415508748148568e-05,0.07175146788358688,0,0.0001055106331477873,-8.709512439963873e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0060,60,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""right""}",8.730663103051484e-05,0.06863107532262802,0,0.00011794900638051331,-3.0642375349998474e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0060,60,1234,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""right""}",gesture,"{""amplitude"": 0.5, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""right""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",0.029980063438415527,0.1666666716337204,0,0.013182156719267368,0.01679790671914816,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0060,60,1234,5,recovery_only,0,5,5,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": 170.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.7, ""vy"": -0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
casa_a_per_skill,turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",4.66746641905047e-05,0.022941771894693375,0,0.0004042401851620525,-0.0003575655209715478,allow,allow,casa_a_per_skill__seed_1234__episode_0060,60,1234,6,candidate_allow,0,6,6,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -90.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,passive,"{""duration"": 2.0, ""mode"": ""wait""}",8.514529326930642e-06,0.014699621126055717,0,0.0001055106331477873,-9.699610382085666e-05,allow,allow,casa_a_per_skill__seed_1234__episode_0060,60,1234,7,candidate_allow,0,7,7,1,1,passive,"{""duration"": 2.0, ""mode"": ""wait""}",passive,"{""duration"": 2.0, ""mode"": ""wait""}",stop,0,,,0,,,0,1,candidate_allow,0,success,
casa_a_per_skill,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9675713777542114,0.021208705380558968,0,0.013182156719267368,0.9543892210349441,reject,per_skill_conformal_threshold,casa_a_per_skill__seed_1234__episode_0060,60,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": 0.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,
