sample_id,phase4_split,method,method_display,source_method,implementation_fidelity,baseline_mode,skill_name,label,safe_label,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,decision,allow,reject,unsafe_invocation_if_allowed,risk_score,threshold,risk_margin,fallback_mode,reject_reason,runtime_ms,solver_status,diagnostics_json
branches:phase3_counterfactual:state_0035_o0_s2__walk_fast__r01:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,0.0001085073672584258,0.02067996747791767,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007063033990561962,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9793200325220823, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0035_o0_s2__walk_fast__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,0.0015030946815386415,0.004705099388957024,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007107970304787159,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.995294900611043, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0035_o1_s2__walk_slow__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,2.426469472993631e-05,0.5,0,allow,1,0,0,-0.5,-0.15018325150012968,-0.3498167484998703,,allow,0.007267924956977367,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5, ""gesture_cost"": 0.0, ""hard_margin"": 0.5, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.5, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0035_o1_s2__walk_slow__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,1.3930772183812223e-05,0.014725964516401291,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007173977792263031,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9852740354835987, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0036_o0_s2__gesture_large__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.117941164669901e-07,0.011856947094202042,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008472008630633354,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.988143052905798, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0036_o0_s2__walk_slow__r00:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,2.5715935407788493e-06,0.012104318477213383,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.0073070405051112175,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9878956815227866, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0036_o1_s2__gesture_large__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.1149659801267262e-07,0.01005783211439848,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008626026101410389,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9899421678856015, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0036_o1_s2__walk_fast__r01:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,0.0035618606489151716,0.008033198304474354,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007188995368778706,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9919668016955256, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0036_o1_s2__walk_slow__r02:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,7.34557261239388e-06,0.012694533914327621,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007088994607329369,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9873054660856724, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0036_o1_s2__walk_slow__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,3.6410965549293905e-06,0.5,0,allow,1,0,0,-0.5,-0.15018325150012968,-0.3498167484998703,,allow,0.00718503724783659,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5, ""gesture_cost"": 0.0, ""hard_margin"": 0.5, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.5, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0037_o0_s2__gesture_large__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,1,unsafe,0.9999991655349731,1.0,1,reject,0,1,0,0.1575,-0.0,0.1575,passive_stop,hard_contract_fixed_reject,0.008789007551968098,infeasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.0, ""gesture_cost"": 0.1575, ""hard_margin"": 0.0, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": -0.1575, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0037_o0_s2__walk_fast__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,1,unsafe,0.9999948740005493,1.0,1,reject,0,1,0,-0.0,-0.15018325150012968,0.15018325150012968,passive_stop,hard_contract_fixed_reject,0.007260008715093136,infeasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.0, ""gesture_cost"": 0.0, ""hard_margin"": 0.0, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.0, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0037_o1_s2__gesture_large__r01:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,7.197536888270406e-06,0.009618457406759262,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008564908057451248,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9903815425932407, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0037_o1_s2__walk_fast__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,1,unsafe,0.9941487312316895,0.007212572265416384,0,allow,1,0,1,-0.15497357845306403,-0.15018325150012968,-0.004790326952934354,,allow,0.007369089871644974,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.15497357845306403, ""gesture_cost"": 0.0, ""hard_margin"": 0.15497357845306403, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.15497357845306403, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0038_o0_s2__walk_fast__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,0.004330085124820471,0.022766100242733955,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007228925824165344,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.977233899757266, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0038_o0_s2__walk_slow__r00:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,7.002088750596158e-06,0.020304717123508453,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007160007953643799,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9796952828764915, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0038_o1_s2__gesture_large__r00:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.3156033535087772e-07,0.013239379972219467,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008695991709828377,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9867606200277805, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0038_o1_s2__gesture_large__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.1842237174496404e-07,0.008852980099618435,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008483068086206913,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9911470199003816, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0038_o1_s2__gesture_small__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.2757799911232723e-07,0.013369819149374962,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008449074812233448,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.986630180850625, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0038_o1_s2__walk_fast__r00:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,0.0004425457154866308,0.016560813412070274,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.007278984412550926,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9834391865879297, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0038_o1_s2__walk_slow__r03:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,2.4761575332377106e-06,0.014793978072702885,0,allow,1,0,0,-0.6,-0.15018325150012968,-0.4498167484998703,,allow,0.0071820104494690895,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.0, ""hard_margin"": 0.9852060219272971, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.6, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0038_o1_s2__walk_slow__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,0,safe,1.752206480887253e-05,0.5,0,allow,1,0,0,-0.5,-0.15018325150012968,-0.3498167484998703,,allow,0.007349066436290741,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5, ""gesture_cost"": 0.0, ""hard_margin"": 0.5, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.5, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0039_o0_s2__gesture_small__r00:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,1.081406298908405e-05,0.5,0,allow,1,0,0,-0.3425,-0.0,-0.3425,,allow,0.00875699333846569,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5, ""gesture_cost"": 0.1575, ""hard_margin"": 0.5, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.3425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0039_o0_s2__gesture_small__r02:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,5.257792054180754e-06,0.012544243596494198,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.00845699105411768,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9874557564035058, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0039_o1_s2__walk_fast__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,walk,1,unsafe,0.9985957741737366,0.5,0,allow,1,0,1,-0.15119359195232396,-0.15018325150012968,-0.0010103404521942805,,allow,0.007307971827685833,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.15119359195232396, ""gesture_cost"": 0.0, ""hard_margin"": 0.15119359195232396, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.15119359195232396, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
branches:phase3_counterfactual:state_0040_o0_s2__gesture_large__r04:1,test,mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,gesture,0,safe,2.0615955520497664e-07,0.012654583901166916,0,allow,1,0,0,-0.4425,-0.0,-0.4425,,allow,0.008675968274474144,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.6, ""gesture_cost"": 0.1575, ""hard_margin"": 0.9873454160988331, ""min_arm_user_distance"": 10.0, ""min_obstacle_distance"": 10.0, ""min_user_distance"": 10.0, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.4425, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
